VisitorId,Time spent (minutes),Money spent (euros),Day
574,50,32,5
894,100,49,5
1206,113,50,5
277,52,20,5
1509,27,47,5
1208,63,24,5
1497,72,30,5
348,46,50,5
1065,60,36,5
1380,42,47,5
1490,80,31,5
1108,34,27,5
666,49,48,5
827,65,43,5
824,74,45,5
1131,111,39,5
1425,102,21,5
192,103,22,5
162,27,42,5
1039,40,35,5
1190,88,31,5
538,112,21,5
645,80,36,5
834,81,37,5
940,94,21,5
1275,66,25,5
995,24,48,5
148,102,28,5
1099,46,24,5
620,94,27,5
393,30,22,5
895,50,46,5
1170,38,24,5
1214,41,37,5
813,77,32,5
365,55,41,5
347,112,40,5
1079,49,43,5
1003,51,40,5
548,30,25,5
1107,69,30,5
1451,54,37,5
610,45,30,5
74,93,49,5
720,74,31,5
930,113,22,5
771,33,38,5
540,103,43,5
1253,109,34,5
402,95,47,5
861,37,49,5
1180,112,30,5
1412,93,34,5
669,89,42,5
688,40,49,5
1259,98,30,5
327,43,24,5
723,33,34,5
654,72,39,5
189,85,28,5
181,77,26,5
1356,100,38,5
1218,24,40,5
1037,44,46,5
364,85,32,5
1303,54,32,5
1320,104,41,5
470,107,28,5
957,115,25,5
1386,43,45,5
589,78,29,5
1343,51,38,5
602,77,33,5
993,66,25,5
997,61,47,5
1342,76,41,5
1057,67,31,5
1416,54,23,5
892,58,49,5
1112,102,25,5
935,69,41,5
946,86,27,5
151,34,46,5
1470,33,49,5
1128,20,28,5
424,66,21,5
1533,68,22,5
1023,74,49,5
471,66,40,5
372,111,40,5
948,113,25,5
349,50,26,5
1226,43,22,5
94,102,46,5
109,75,29,5
480,24,22,5
125,108,20,5
764,116,30,5
1245,66,24,5
568,41,21,5
1317,119,43,5
876,52,45,5
1018,93,38,5
187,91,40,5
455,63,40,5
436,63,23,5
270,117,31,5
378,59,37,5
937,21,31,5
1314,23,47,5
323,71,23,5
660,104,43,5
473,38,32,5
1407,79,38,5
1126,40,23,5
556,75,35,5
328,77,40,5
1406,43,37,5
607,66,44,5
1012,118,27,5
437,110,45,5
133,56,42,5
487,101,31,5
1213,66,27,5
1341,23,44,5
1513,76,24,5
530,80,31,5
1217,92,33,5
1465,55,35,5
700,93,33,5
1030,101,28,5
1096,58,39,5
617,47,25,5
225,86,38,5
830,95,39,5
925,89,27,5
44,44,28,5
1001,45,30,5
658,110,29,5
426,100,47,5
1169,79,30,5
1466,33,38,5
1006,45,43,5
1199,73,28,5
525,98,38,5
278,97,31,5
709,100,33,5
142,60,43,5
854,73,22,5
117,106,28,5
994,93,21,5
1445,112,24,5
1212,32,26,5
1396,36,49,5
1477,86,50,5
215,77,31,5
128,84,32,5
1229,118,35,5
796,114,22,5
1357,35,45,5
965,56,29,5
1120,113,23,5
172,79,33,5
667,105,20,5
541,39,45,5
1312,28,44,5
359,95,24,5
1247,90,42,5
1475,72,22,5
126,115,30,5
819,79,27,5
488,31,26,5
1447,66,22,5
212,60,40,5
1515,112,49,5
513,90,25,5
502,114,39,5
482,75,33,5
1097,61,25,5
363,65,33,5
880,103,42,5
254,116,50,5
486,29,24,5
836,50,15,6
798,58,29,6
1157,11,17,6
315,41,15,6
1049,30,29,6
1196,10,19,6
1359,42,23,6
1458,21,17,6
1446,56,25,6
281,41,29,6
1349,26,14,6
993,37,15,6
1190,22,28,6
1506,50,21,6
1256,28,24,6
1285,39,17,6
1198,16,25,6
1462,29,22,6
450,29,23,6
966,59,19,6
1341,35,30,6
1275,25,10,6
295,39,17,6
643,33,11,6
792,40,26,6
1318,40,29,6
1473,67,31,6
361,28,15,6
799,36,15,6
685,50,15,6
336,39,31,6
1423,74,36,6
1412,56,25,6
1319,13,34,6
1033,82,38,6
405,61,38,6
369,72,22,6
804,69,19,6
1200,39,31,6
1491,63,16,6
168,29,36,6
837,56,15,6
1159,57,35,6
185,20,36,6
1396,27,30,6
107,36,37,6
1124,64,36,6
201,13,34,6
219,26,24,6
526,48,37,6
973,35,20,6
561,74,33,6
1314,70,36,6
655,72,28,6
1310,29,26,6
463,20,19,6
49,16,29,6
424,22,40,6
517,52,36,6
86,17,35,6
401,20,19,6
1379,45,21,6
1324,52,27,6
1344,15,30,6
781,10,27,6
1283,10,35,6
1109,55,34,6
1104,26,17,6
934,49,26,6
204,45,39,6
557,74,31,6
400,39,30,6
894,30,31,6
981,62,29,6
636,26,29,6
1055,31,34,6
879,36,18,6
342,24,34,6
284,44,38,6
1339,42,35,6
802,12,39,6
497,54,40,6
1424,19,26,6
805,53,24,6
762,19,40,6
886,28,21,6
1020,27,30,6
259,26,17,6
759,26,24,6
199,51,31,6
1520,55,39,6
317,48,16,6
1278,59,27,6
1058,28,17,6
183,53,40,6
846,37,24,6
423,19,22,6
211,20,21,6
789,49,19,6
482,16,37,6
882,43,37,6
1327,54,22,6
811,52,45,6
534,31,26,6
926,27,38,6
54,93,20,6
852,88,44,6
1242,74,27,6
142,51,47,6
1430,79,23,6
337,110,43,6
141,96,48,6
334,119,32,6
1264,24,24,6
376,104,28,6
261,46,27,6
1536,47,27,6
724,33,27,6
1023,21,44,6
75,81,22,6
1172,53,28,6
124,90,37,6
176,28,44,6
276,40,31,6
1376,75,41,6
294,38,49,6
1416,22,49,6
476,82,21,6
1032,38,48,6
608,39,32,6
858,116,21,6
1118,45,32,6
1301,102,43,6
430,89,30,6
566,55,36,6
968,99,44,6
241,23,40,6
1056,104,37,6
859,58,45,6
1315,105,32,6
1004,114,25,6
379,40,46,6
545,106,21,6
83,119,29,6
990,48,40,6
282,42,45,6
106,48,26,6
271,31,46,6
1295,92,20,6
187,70,40,6
362,115,25,6
880,112,42,6
1444,37,31,6
148,63,45,6
1394,46,33,6
932,99,49,6
560,104,44,6
1286,85,44,6
646,76,39,6
817,60,29,6
731,97,33,6
1199,41,25,6
1103,38,27,6
1030,85,43,6
1215,45,36,6
1531,76,45,6
452,42,41,6
412,50,25,6
1026,38,38,6
300,109,44,6
69,52,41,6
1417,68,32,6
503,103,32,6
233,31,38,6
650,89,31,6
1119,58,44,6
1484,60,47,6
413,85,34,6
1406,61,24,6
757,60,31,6
1271,32,34,6
1142,64,28,6
1089,109,39,6
356,34,50,6
610,25,28,6
902,72,45,6
1213,100,25,6
855,59,28,6
366,71,45,6
1079,26,39,6
1409,40,21,6
249,73,30,6
474,40,43,6
386,29,29,6
1017,55,43,6
1323,45,26,6
829,20,49,6
570,101,37,6
1209,52,25,6
1072,97,37,6
585,117,20,6
878,110,29,6
869,34,37,6
236,40,46,6
1233,80,29,6
159,86,25,6
1274,33,35,6
601,114,29,6
1162,67,21,6
1214,20,45,6
535,98,33,6
1537,35,39,6
48,118,35,6
598,41,41,6
115,63,27,6
1002,120,20,6
1164,83,27,6
50,29,41,6
807,113,48,6
1146,116,27,6
1400,91,20,6
1107,40,31,6
777,65,26,6
912,50,38,6
1265,66,44,6
516,50,32,6
1351,88,34,6
126,73,23,6
648,76,23,6
795,48,21,6
1433,61,46,6
80,116,30,6
274,35,50,6
969,58,46,6
1260,63,47,6
1184,74,33,6
1270,59,45,6
891,28,47,6
984,84,23,6
870,56,28,6
432,32,39,6
533,31,21,6
157,86,49,6
1149,103,45,6
1302,90,34,6
1414,36,37,6
615,115,30,6
137,118,45,6
316,79,21,6
1372,114,48,6
569,89,40,6
354,34,27,6
1202,117,48,6
543,67,49,6
68,56,23,6
612,27,26,6
864,74,48,6
464,46,39,6
470,56,20,6
819,83,21,6
1148,40,36,6
467,56,26,6
772,49,26,6
127,116,46,6
77,24,39,6
1438,115,41,6
268,40,34,6
872,25,43,6
956,67,44,6
658,52,30,6
539,107,36,6
1357,26,36,6
1100,60,45,6
235,110,40,6
395,64,44,6
1467,21,49,6
1115,37,36,6
1232,106,21,6
180,106,36,6
810,97,38,6
1241,66,33,6
706,92,31,6
161,24,31,6
809,54,46,6
81,67,49,6
562,52,39,6
407,78,34,6
1153,108,25,6
89,32,42,6
571,114,26,6
764,80,45,6
427,74,20,6
630,22,23,6
1425,83,34,6
941,83,23,6
1052,36,48,6
1208,112,26,6
1178,41,21,6
272,90,50,6
340,120,33,6
420,25,23,6
660,22,29,6
808,50,48,6
1064,62,26,6
1174,29,43,6
403,77,49,6
1495,36,46,6
359,50,48,6
736,53,21,6
382,61,42,6
431,31,26,6
1296,95,41,6
594,89,42,6
84,74,31,6
1088,46,20,6
104,108,33,6
364,74,23,6
733,116,34,6
1466,88,24,6
85,48,24,6
256,67,41,6
228,85,39,6
596,95,36,6
704,92,23,6
1070,48,21,6
1252,111,26,6
139,29,46,6
849,61,20,6
689,92,30,6
1182,114,49,6
987,60,37,6
1031,31,39,6
372,67,26,6
729,111,20,6
756,45,35,6
935,42,25,6
302,40,48,6
723,31,38,6
310,59,50,6
321,63,41,6
353,27,27,6
949,34,34,6
1496,114,23,6
550,102,42,6
343,116,41,6
1176,87,25,6
693,81,49,6
409,64,28,6
208,52,25,6
333,40,33,6
1084,92,32,6
1447,73,28,6
732,74,38,6
1368,40,43,6
769,102,40,6
716,103,27,6
1028,105,32,6
194,64,30,6
830,92,34,6
938,62,25,6
368,20,32,6
60,62,30,6
820,50,43,6
1221,97,36,6
914,66,41,6
273,42,36,6
1316,115,25,6
1539,71,32,6
711,93,24,6
1448,113,36,6
998,44,22,6
1481,93,42,6
404,69,27,6
41,58,43,6
489,104,31,6
532,66,48,6
592,94,38,6
1054,80,40,6
123,39,27,6
946,107,42,6
1298,101,42,6
245,93,26,6
146,20,45,6
754,111,32,6
1003,54,46,6
1426,33,31,6
727,37,33,6
544,96,29,6
479,27,32,6
1113,63,30,6
198,72,23,6
818,71,48,6
1266,34,33,6
1517,34,27,6
1358,64,44,6
667,45,29,6
221,100,22,6
1371,83,35,6
394,23,34,6
599,67,49,6
1284,84,38,6
377,106,23,6
1289,101,40,6
262,95,38,6
1224,38,26,6
246,81,27,6
1082,100,35,6
455,25,39,6
890,34,39,6
843,46,25,6
1533,34,45,6
193,27,43,6
1330,20,45,6
288,63,39,6
64,38,20,6
617,56,34,6
434,83,23,6
614,54,48,6
155,68,48,6
1210,113,33,6
1083,99,35,6
1117,94,27,6
449,55,50,6
1346,72,35,6
663,93,47,6
1239,84,33,6
1180,84,47,6
659,59,26,6
223,31,22,6
1390,38,25,6
1246,44,34,6
1528,99,46,6
1387,35,49,6
638,52,29,6
1436,84,39,6
899,34,24,6
904,22,46,6
508,101,34,6
242,102,45,6
1493,63,30,6
1085,117,31,6
313,78,47,6
1293,22,26,6
1155,48,43,6
1334,68,40,6
1538,32,30,6
1168,71,28,6
1212,60,25,6
575,92,27,6
1166,112,33,6
1418,112,28,6
1352,100,38,6
806,79,27,6
563,107,23,6
783,23,30,6
442,118,28,6
181,54,21,6
1364,85,26,6
787,79,23,6
173,61,48,6
767,25,49,6
419,89,33,6
1535,46,30,6
957,24,32,6
522,45,22,6
477,102,37,6
218,88,27,6
559,109,33,6
289,119,50,6
1078,26,48,6
780,85,29,6
1021,89,36,6
43,22,48,6
825,42,49,6
1498,64,23,6
933,66,33,6
265,21,41,6
518,63,34,6
466,64,32,6
387,37,48,6
593,87,38,6
114,37,46,6
108,87,40,6
746,89,29,6
491,59,44,6
1152,41,41,6
552,94,41,6
651,77,38,6
243,62,32,6
672,71,32,6
192,25,22,6
1336,118,27,6
1234,78,24,6
680,37,35,6
692,120,41,6
954,78,46,6
297,60,44,6
109,81,33,6
675,45,31,6
1251,83,28,6
1529,57,27,7
632,50,20,7
949,27,18,7
515,17,30,7
750,21,30,7
335,52,22,7
1479,44,16,7
1329,44,23,7
1094,60,24,7
1508,59,29,7
1190,10,16,7
310,47,29,7
962,13,11,7
1090,22,20,7
601,19,24,7
1051,59,23,7
451,23,11,7
187,44,16,7
1337,29,20,7
1035,37,17,7
92,51,18,7
960,58,19,7
1022,24,13,7
1043,38,24,7
986,48,25,7
72,30,18,7
1401,11,21,7
673,89,23,7
212,84,32,7
649,27,40,7
1247,32,32,7
1366,31,20,7
244,30,21,7
906,47,40,7
241,26,31,7
743,69,19,7
1139,59,26,7
580,64,29,7
1310,34,35,7
1535,28,28,7
69,65,24,7
1464,11,17,7
400,83,28,7
851,23,30,7
1029,26,24,7
109,73,24,7
980,39,20,7
1023,10,27,7
677,81,31,7
424,28,17,7
321,12,25,7
1120,13,38,7
1506,67,23,7
1338,71,15,7
944,51,37,7
198,29,26,7
754,78,35,7
1162,63,28,7
564,11,18,7
539,26,32,7
231,80,26,7
387,47,32,7
1327,28,21,7
104,86,28,7
830,75,20,7
460,58,38,7
462,31,22,7
955,41,22,7
1236,89,25,7
1149,76,38,7
1309,70,18,7
634,42,31,7
1381,76,28,7
274,83,17,7
360,80,24,7
1454,32,16,7
487,28,27,7
58,44,40,7
150,54,39,7
837,28,29,7
905,39,38,7
988,29,29,7
91,58,15,7
417,42,38,7
989,28,35,7
511,20,39,7
676,42,26,7
490,14,33,7
850,44,35,7
1067,53,34,7
1512,26,27,7
882,44,36,7
738,21,31,7
1045,22,29,7
265,49,17,7
1437,20,22,7
858,47,17,7
1167,29,25,7
240,23,25,7
1497,43,33,7
494,45,31,7
371,40,30,7
292,102,37,7
120,85,24,7
821,89,49,7
1276,91,45,7
1030,106,42,7
1263,62,48,7
309,114,44,7
1533,80,30,7
596,62,34,7
378,26,38,7
1293,76,49,7
576,66,35,7
599,105,21,7
707,58,24,7
783,28,40,7
281,119,41,7
570,33,43,7
450,56,36,7
863,55,21,7
1518,98,23,7
437,47,36,7
325,51,23,7
1206,49,43,7
1209,120,48,7
1220,89,43,7
678,66,29,7
901,95,40,7
1230,93,24,7
1466,38,23,7
1060,83,23,7
277,119,20,7
879,23,27,7
1273,79,47,7
164,52,39,7
1147,31,43,7
864,34,21,7
47,39,31,7
877,96,20,7
215,120,27,7
765,64,45,7
1100,79,43,7
518,102,46,7
1417,78,46,7
1395,37,42,7
751,96,21,7
653,32,29,7
445,72,37,7
368,54,38,7
353,44,27,7
1125,120,22,7
880,62,32,7
444,74,32,7
1415,43,29,7
561,72,20,7
1231,99,35,7
1490,71,42,7
774,95,29,7
657,105,22,7
1390,29,41,7
171,40,35,7
1222,60,35,7
845,25,37,7
416,96,47,7
606,118,28,7
555,86,50,7
1470,89,26,7
836,62,30,7
1195,25,22,7
1428,107,31,7
543,98,27,7
1510,100,22,7
613,30,42,7
761,44,20,7
664,80,26,7
1462,106,27,7
1416,96,39,7
311,53,23,7
547,111,43,7
55,34,46,7
1423,69,48,7
118,72,31,7
1326,85,32,7
1460,20,32,7
1465,114,41,7
1210,118,46,7
399,24,29,7
364,64,26,7
1340,105,37,7
868,48,30,7
67,109,44,7
795,78,39,7
525,48,28,7
1425,50,34,7
792,109,35,7
1075,107,40,7
183,88,35,7
854,89,33,7
382,35,38,7
1099,77,43,7
272,41,25,7
393,31,27,7
1501,67,23,7
1368,69,28,7
193,78,44,7
1290,32,47,7
1140,64,37,7
1261,56,28,7
935,48,45,7
350,76,47,7
173,75,26,7
1214,20,47,7
696,41,49,7
1409,65,37,7
268,33,22,7
167,22,45,7
885,65,50,7
1037,59,47,7
992,34,34,7
546,99,43,7
1009,69,50,7
301,110,31,7
970,60,43,7
583,114,47,7
1351,97,31,7
591,113,39,7
1155,23,32,7
206,33,35,7
89,74,46,7
1036,39,33,7
1138,102,44,7
250,79,34,7
1400,52,36,7
143,41,41,7
1523,95,50,7
977,23,38,7
1312,45,26,7
1151,86,47,7
158,74,24,7
52,49,46,7
398,44,22,7
229,78,40,7
1249,71,22,7
947,96,33,7
1300,93,38,7
144,52,20,7
509,120,40,7
237,100,35,7
1107,53,24,7
276,64,32,7
978,26,29,7
791,47,39,7
742,105,48,7
999,57,32,7
1362,99,25,7
878,67,20,7
253,76,49,7
463,24,47,7
968,48,30,7
453,33,37,7
498,83,37,7
631,75,43,7
1158,39,38,7
1092,49,26,7
454,50,30,7
1432,78,39,7
1287,25,50,7
98,64,42,7
890,63,38,7
1010,28,24,7
407,77,34,7
1507,97,22,7
922,59,34,7
354,105,50,7
1258,118,29,7
176,118,34,7
65,103,47,7
172,63,50,7
1188,68,35,7
529,103,30,7
656,26,30,7
1208,52,47,7
937,84,43,7
315,79,21,7
1399,106,38,7
341,119,41,7
1265,60,48,7
1516,113,31,7
1176,75,40,7
967,58,44,7
917,74,50,7
813,74,46,7
918,22,21,7
1087,52,31,7
386,46,43,7
1252,32,22,7
43,105,26,7
705,26,25,7
1146,30,20,7
692,42,41,7
542,39,42,7
1391,99,27,7
283,45,31,7
1372,110,20,7
1324,104,47,7
615,68,26,7
148,42,38,7
617,79,26,7
734,42,25,7
470,69,34,7
974,81,50,7
238,105,34,7
204,117,27,7
838,111,35,7
287,43,24,7
1436,44,43,7
1355,118,31,7
330,110,42,7
912,47,45,7
99,76,45,7
111,110,27,7
446,33,38,7
1115,56,44,7
798,96,36,7
1211,44,22,7
867,96,45,7
686,89,22,7
1438,62,48,7
247,33,41,7
261,72,24,7
1117,118,48,7
1271,27,37,7
550,62,43,7
817,111,36,7
927,38,26,7
699,116,34,7
514,61,39,7
1316,113,42,7
135,43,36,7
412,93,26,7
1275,36,25,7
243,43,40,7
66,79,43,7
1172,30,48,7
1408,31,20,7
1170,68,40,7
1103,113,36,7
497,57,39,7
997,55,26,7
1515,113,42,7
1447,26,49,7
581,73,21,7
1443,66,29,7
987,89,28,7
161,82,34,7
1228,107,50,7
1520,20,20,7
381,80,28,7
1077,56,20,7
1073,96,22,7
629,114,29,7
1241,80,41,7
1488,53,21,7
1238,107,31,7
1429,31,36,7
211,37,34,7
1163,109,36,7
1455,108,31,7
1499,38,31,7
532,101,47,7
828,72,28,7
282,89,50,7
1476,55,36,7
722,61,25,7
611,63,33,7
1525,115,28,7
519,70,27,7
1142,82,41,7
951,110,29,7
998,107,45,7
1283,42,23,7
1313,68,22,7
1498,48,32,7
1226,70,39,7
1343,72,32,7
195,90,44,7
1085,71,37,7
334,92,43,7
328,44,31,7
434,29,39,7
486,35,27,7
1173,90,24,7
203,101,33,7
552,107,26,7
604,24,22,7
1422,104,26,7
1483,115,30,7
1280,120,30,7
210,38,42,7
963,22,27,7
232,57,31,7
415,25,43,7
1534,46,31,7
572,43,40,7
1033,120,34,7
404,106,26,7
1387,106,30,7
227,81,41,7
1215,62,22,7
496,61,22,7
504,31,21,7
1014,87,22,7
563,84,45,7
1180,102,27,7
427,88,26,7
1333,70,43,7
302,95,31,7
715,43,45,7
888,98,38,7
690,56,21,7
625,50,45,7
827,50,44,7
687,112,45,7
300,84,26,7
786,88,48,7
429,27,34,7
670,112,46,7
1054,23,42,7
242,27,42,7
645,105,26,7
385,92,24,7
219,34,41,7
545,60,46,7
1127,50,36,7
1364,87,44,7
614,29,49,7
367,43,42,7
1319,118,23,7
1001,62,41,7
457,43,28,7
239,31,46,7
1350,113,38,7
811,44,44,7
724,57,23,7
616,59,50,7
1218,70,39,7
1303,20,31,7
1133,26,22,7
1531,60,42,7
1130,56,35,7
755,41,22,7
1246,86,26,7
380,72,21,7
362,82,31,7
1006,97,26,7
510,26,26,7
1205,81,37,7
440,93,23,7
536,97,46,7
933,23,44,7
130,38,42,7
333,100,21,7
884,100,31,7
961,81,37,7
492,44,42,7
737,69,44,7
1245,73,27,7
1086,95,34,7
818,95,47,7
622,56,21,7
1317,111,49,7
640,41,34,7
848,91,44,7
1134,103,44,7
316,103,28,7
305,22,39,7
202,35,31,7
857,31,26,7
372,111,33,7
1212,75,42,7
411,102,42,7
1232,110,37,7
1152,56,21,7
145,39,43,7
1305,107,30,7
317,76,38,7
447,75,49,7
717,111,36,7
1278,100,49,7
620,113,26,7
814,89,35,7
140,110,33,7
698,104,24,7
784,63,27,7
1540,69,44,7
1154,113,22,7
369,120,34,7
151,98,36,7
458,31,44,7
